register	UniDic:lForm	UniDic:lemma	UniDic:subLemma	UniDic:pos	UniDic:wType	WLSP:article number	WLSP:class	WLSP:division	WLSP:section	WLSP:article	frequency	pmw
OT	カンリャク	簡略		形状詞-一般	漢	3.1341	相	関係	様相	弛緩・粗密・繁簡	7	6.25
OT	ウチハライ	打ち払い		名詞-普通名詞-一般	和	x.xxxx					7	6.25
OT	ソナエル	備える		動詞-一般	和	2.3084	用	活動	心	計画・案	7	6.25
OT	カル	駆る		動詞-一般	和	2.1522	用	関係	作用	走り・飛び・流れなど	7	6.25
OT	カド	角		名詞-普通名詞-一般	和	1.1810	体	関係	形	角など	7	6.25
OT	ブタイ	舞台		名詞-普通名詞-一般	漢	1.1690	体	関係	時間	場合	7	6.25
OT	タンポポ	蒲公英		名詞-普通名詞-一般	和	x.xxxx					7	6.25
OT	サクヤ	昨夜		名詞-普通名詞-副詞可能	漢	1.1642	体	関係	時間	過去	7	6.25
OT	ウント	うんと		副詞	和	3.1920	相	関係	量	程度	7	6.25
OT	ツイデ	次いで		副詞	和	3.1612	相	関係	時間	毎日・毎度	7	6.25
OT	ダシ	出し		名詞-普通名詞-一般	和	1.4330	体	生産物	食料	調味料・こうじなど	7	6.25
OT	ローン	ローン	loan	名詞-普通名詞-一般	外	1.3780	体	活動	経済	貸借	7	6.25
OT	ケイセン	罫線		名詞-普通名詞-一般	漢	x.xxxx					7	6.25
OT	スレート	スレート	slate	名詞-普通名詞-一般	外	1.4120	体	生産物	資材	木・石・金	7	6.25
OT	ゲンショク	原色		名詞-普通名詞-一般	漢	x.xxxx					7	6.25
OT	ハチ	鉢		名詞-普通名詞-一般	漢	1.4511	体	生産物	道具	瓶・筒・つぼ・膳など	7	6.25
OT	テンザイ	点在		名詞-普通名詞-サ変可能	漢	1.1200	体	関係	存在	存在	7	6.25
OT	カンチ	感知		名詞-普通名詞-サ変可能	漢	1.3062	体	活動	心	注意・認知・了解	7	6.25
OT	サイシ	妻子		名詞-普通名詞-一般	漢	1.2100	体	主体	家族	家族	7	6.25
OT	コウシャ	後者		名詞-普通名詞-一般	漢	1.1010	体	関係	事柄	こそあど・他	7	6.25
OT	スイセイ	水生		名詞-普通名詞-一般	漢	1.5701	体	自然	生命	生	7	6.25
OT	リンジン	隣人		名詞-普通名詞-一般	漢	1.2210	体	主体	仲間	友・なじみ	7	6.25
OT	キリコミ	切り込み		名詞-普通名詞-一般	和	x.xxxx					7	6.25
OT	コカツ	枯渇		名詞-普通名詞-サ変可能	漢	1.1250	体	関係	存在	消滅	7	6.25
OT	ゲスイ	下水		名詞-普通名詞-一般	漢	1.4720	体	生産物	土地利用	その他の土木施設	7	6.25
OT	ハゲム	励む		動詞-一般	和	2.3040	用	活動	心	信念・努力・忍耐	7	6.25
OT	タメイキ	溜め息		名詞-普通名詞-一般	和	1.3393	体	活動	生活	口・鼻・目の動作	7	6.25
OT	ショク	職		名詞-普通名詞-一般	漢	1.2400	体	主体	成員	成員・職	7	6.25
OT	クリーム	クリーム	cream	名詞-普通名詞-一般	外	1.4310	体	生産物	食料	料理	7	6.25
OT	カンコク	勧告		名詞-普通名詞-サ変可能	漢	1.3640	体	活動	待遇	教育・養成	7	6.25
OT	ダッシ	脱脂		名詞-普通名詞-サ変可能	漢	x.xxxx					7	6.25
OT	ガンジー	ガンジー	Gandhi	名詞-固有名詞-人名-一般	固						7	6.25
OT	カケ	掛け		名詞-普通名詞-一般	和	1.1513	体	関係	作用	固定・傾き・転倒など	7	6.25
OT	シュ	主		名詞-普通名詞-一般	漢	3.1040	相	関係	真偽	本体・代理	7	6.25
OT	ベイ	べい		助詞-終助詞	和						7	6.25
OT	ソエル	添える		動詞-一般	和	x.xxxx					7	6.25
OT	ヒノマル	日の丸		名詞-普通名詞-一般	和	1.4580	体	生産物	道具	標章・標識・旗など	7	6.25
OT	カンエイ	官営		名詞-普通名詞-一般	漢	x.xxxx					7	6.25
OT	タイガ	大河		名詞-普通名詞-一般	漢	1.5250	体	自然	天地	川・湖	7	6.25
OT	テンセツ	転折		名詞-普通名詞-一般	漢	x.xxxx					7	6.25
OT	レンジュウ	連中		名詞-普通名詞-一般	漢	1.1951	体	関係	量	群・組・対	7	6.25
OT	イキキ	行き来		名詞-普通名詞-サ変可能	和	x.xxxx					7	6.25
OT	ザ	座		接尾辞-名詞的-一般	漢	1.5210	体	自然	天地	天体	7	6.25
OT	セルジューク	セルジューク	Seljuk	名詞-固有名詞-人名-一般	固	x.xxxx					7	6.25
OT	ダン	ダン		記号-一般	記号	x.xxxx					7	6.25
OT	ハンパツ	反発		名詞-普通名詞-サ変可能	漢	1.3543	体	活動	交わり	争い	7	6.25
OT	スーパー	スーパー	super	名詞-普通名詞-一般	外	3.1931	相	関係	量	過不足	7	6.25
OT	ヨウ	ヨウ		名詞-固有名詞-人名-一般	固	x.xxxx					7	6.25
OT	ヒゴロ	日頃		名詞-普通名詞-副詞可能	和	1.1600	体	関係	時間	時間	7	6.25
OT	シリウス	シリウス		名詞-固有名詞-一般	固	x.xxxx					7	6.25
OT	アクマデ	飽くまで		副詞	和	3.1921	相	関係	量	限度	7	6.25
OT	タガル	たがる		助動詞	和						7	6.25
OT	ナガイキ	長生き		名詞-普通名詞-サ変可能	和	1.5701	体	自然	生命	生	7	6.25
OT	ハイケイ	拝啓		名詞-普通名詞-一般	漢	x.xxxx					7	6.25
OT	ホタル	蛍		名詞-普通名詞-一般	和	1.5505	体	自然	動物	昆虫	7	6.25
OT	グンジュ	軍需		名詞-普通名詞-一般	漢	x.xxxx					7	6.25
OT	シャベル	喋る		動詞-一般	和	2.3100	用	活動	言語	言語活動	7	6.25
OT	トボシイ	乏しい		形容詞-一般	和	3.1910	相	関係	量	多少	7	6.25
OT	ドウリョウ	同量		名詞-普通名詞-一般	漢	x.xxxx					7	6.25
OT	シズメル	沈める		動詞-一般	和	2.1541	用	関係	作用	乗り降り・浮き沈み	7	6.25
OT	ゴウカク	合格		名詞-普通名詞-サ変可能	漢	1.3321	体	活動	生活	学事・兵事	7	6.25
OT	ゲキド	激怒		名詞-普通名詞-サ変可能	漢	1.3012	体	活動	心	恐れ・怒り・悔しさ	6	5.357
OT	サイシュ	採取		名詞-普通名詞-サ変可能	漢	1.3811	体	活動	事業	牧畜・漁業・鉱業	6	5.357
OT	テンプ	添付		名詞-普通名詞-サ変可能	漢	1.1580	体	関係	作用	増減・補充	6	5.357
OT	フメイ	不明		名詞-普通名詞-形状詞可能	漢	1.3062	体	活動	心	注意・認知・了解	6	5.357
OT	ジバン	地盤		名詞-普通名詞-一般	漢	1.5230	体	自然	天地	地	6	5.357
OT	ゼンセン	前線		名詞-普通名詞-一般	漢	1.2620	体	主体	社会	現場	6	5.357
OT	ヨウコウ	溶鉱		名詞-普通名詞-一般	漢	x.xxxx					6	5.357
OT	タタラ	踏鞴		名詞-普通名詞-一般	和	x.xxxx					6	5.357
OT	カイ	下位		名詞-普通名詞-一般	漢	1.1690	体	関係	時間	場合	6	5.357
OT	ジュンジ	順次		副詞	漢	3.1650	相	関係	時間	順序	6	5.357
OT	ソウリ	層理		名詞-普通名詞-一般	漢	x.xxxx					6	5.357
OT	ケンゼン	健全		形状詞-一般	漢	3.1332	相	関係	様相	良不良・適不適	6	5.357
OT	ギョカク	漁獲		名詞-普通名詞-サ変可能	漢	x.xxxx					6	5.357
OT	ザンリュウ	残留		名詞-普通名詞-サ変可能	漢	x.xxxx					6	5.357
OT	シズミコミ	沈み込み		名詞-普通名詞-一般	和	x.xxxx					6	5.357
OT	カイコン	開墾		名詞-普通名詞-サ変可能	漢	1.3810	体	活動	事業	農業・林業	6	5.357
OT	ホンタイ	本体		名詞-普通名詞-一般	漢	1.1040	体	関係	事柄	本体・代理	6	5.357
OT	ヨウシ	陽子		名詞-普通名詞-一般	漢	x.xxxx					6	5.357
OT	セキエイ	石英		名詞-普通名詞-一般	漢	x.xxxx					6	5.357
OT	ツナガリ	繋がり		名詞-普通名詞-一般	和	1.1131	体	関係	類	連絡・所属	6	5.357
OT	ヒバク	被曝		名詞-普通名詞-サ変可能	漢	x.xxxx					6	5.357
OT	リョウキョク	両極		名詞-普通名詞-一般	漢	x.xxxx					6	5.357
OT	ミギムキ	右向き		名詞-普通名詞-一般	和	x.xxxx					6	5.357
OT	リュウジョウ	粒状		名詞-普通名詞-一般	漢	x.xxxx					6	5.357
OT	ソリュウ	粗粒		名詞-普通名詞-一般	漢	x.xxxx					6	5.357
OT	マキ	巻き		名詞-普通名詞-一般	和	x.xxxx					6	5.357
OT	ミツ	密		形状詞-一般	漢	3.1341	相	関係	様相	弛緩・粗密・繁簡	6	5.357
OT	ボウセキ	紡績		名詞-普通名詞-サ変可能	漢	x.xxxx					6	5.357
OT	フハイ	腐敗		名詞-普通名詞-サ変可能	漢	1.5710	体	自然	生命	生理	6	5.357
OT	オーロラ	オーロラ	aurora	名詞-普通名詞-一般	外	x.xxxx					6	5.357
OT	サイクロトロン	サイクロトロン	cyclotron	名詞-普通名詞-一般	外	x.xxxx					6	5.357
OT	モホ	モホ		名詞-固有名詞-人名-一般	固	x.xxxx					6	5.357
OT	ヒダリハシ	左端		名詞-普通名詞-一般	和	1.1742	体	関係	空間	中・隅・端	6	5.357
OT	チュウ	中		接尾辞-名詞的-副詞可能	漢	1.1940	体	関係	量	一般・全体・部分	6	5.357
OT	トリカコム	取り囲む		動詞-一般	和	2.1535	用	関係	作用	包み・覆いなど	6	5.357
OT	サンシュツ	算出		名詞-普通名詞-サ変可能	漢	1.3064	体	活動	心	測定・計算	6	5.357
OT	ジュンケイ	純系		名詞-普通名詞-一般	漢	x.xxxx					6	5.357
OT	サジョウ	鎖状		名詞-普通名詞-一般	漢	x.xxxx					6	5.357
OT	ウチケス	打ち消す		動詞-一般	和	2.1250	用	関係	存在	消滅	6	5.357
OT	エクアドル	エクアドル	Ecuador	名詞-固有名詞-地名-国	固	x.xxxx					6	5.357
OT	ハクラン	博覧		名詞-普通名詞-サ変可能	漢	x.xxxx					6	5.357
OT	タタン	他端		名詞-普通名詞-一般	漢	x.xxxx					6	5.357
OT	チュウセン	中線		名詞-普通名詞-一般	漢	x.xxxx					6	5.357
OT	チカク	近く		名詞-普通名詞-副詞可能	和	1.1920	体	関係	量	程度・限度	6	5.357
OT	カン	カン		記号-一般	記号	1.2390	体	主体	人物	固有人名	6	5.357
OT	ツカイステ	使い捨て		名詞-普通名詞-一般	和	x.xxxx					6	5.357
OT	コクエン	黒鉛		名詞-普通名詞-一般	漢	x.xxxx					6	5.357
OT	テバヤイ	手早い		形容詞-一般	和	3.1913	相	関係	量	速度	6	5.357
OT	カンサン	換算		名詞-普通名詞-サ変可能	漢	1.3064	体	活動	心	測定・計算	6	5.357
OT	キンエン	近縁		名詞-普通名詞-形状詞可能	漢	x.xxxx					6	5.357
OT	ラムダ	λ	lambda	記号-文字	記号	x.xxxx					6	5.357
OT	バンセイ	伴星		名詞-普通名詞-一般	漢	x.xxxx					6	5.357
OT	チドウ	地動		名詞-普通名詞-一般	漢	x.xxxx					6	5.357
OT	ユウタイ	有袋		名詞-普通名詞-一般	漢	x.xxxx					6	5.357
OT	ケフェウス	ケフェウス	Cepheus	名詞-固有名詞-人名-一般	固	x.xxxx					6	5.357
OT	シソ	始祖		名詞-普通名詞-一般	漢	1.2410	体	主体	成員	専門的・技術的職業	6	5.357
OT	ハズム	弾む		動詞-一般	和	2.1511	用	関係	作用	動揺・回転	6	5.357
OT	コウハイ	荒廃		名詞-普通名詞-サ変可能	漢	1.1344	体	関係	様相	支障・損じ・荒廃	6	5.357
OT	コウヨウ	広葉		名詞-普通名詞-一般	漢	x.xxxx					6	5.357
OT	ハンリョウ	半量		名詞-普通名詞-一般	漢	x.xxxx					6	5.357
OT	シュウドウ	修道		名詞-普通名詞-一般	漢	x.xxxx					6	5.357
OT	コウハイ	交配		名詞-普通名詞-サ変可能	漢	x.xxxx					6	5.357
OT	ブンキョク	分極		名詞-普通名詞-一般	漢	x.xxxx					6	5.357
OT	バングミ	番組		名詞-普通名詞-一般	混	1.3832	体	活動	事業	出版・放送	6	5.357
OT	ハタラキバチ	働き蜂		名詞-普通名詞-一般	和	x.xxxx					6	5.357
OT	ボルト	ボルト	bolt	名詞-普通名詞-一般	外	1.4151	体	生産物	資材	ピン・ボタン・くいなど	6	5.357
OT	ブンギョウ	分業		名詞-普通名詞-サ変可能	漢	x.xxxx					6	5.357
OT	アルゴン	アルゴン	argon	名詞-普通名詞-一般	外	x.xxxx					6	5.357
OT	ホルムアルデヒド	ホルムアルデヒド	formaldehyde	名詞-普通名詞-一般	外	x.xxxx					6	5.357
OT	イオウ	イオウ		名詞-固有名詞-地名-一般	固	x.xxxx					6	5.357
OT	タメル	溜める		動詞-一般	和	2.3701	用	活動	経済	所有	6	5.357
OT	エキジョウ	液状		名詞-普通名詞-一般	漢	x.xxxx					6	5.357
OT	ナワバリ	縄張り		名詞-普通名詞-一般	和	x.xxxx					6	5.357
OT	ハイ	排		接頭辞	漢	1.1531	体	関係	作用	出・出し	6	5.357
OT	ツウジョウ	通常		名詞-普通名詞-副詞可能	漢	3.1331	相	関係	様相	特徴	6	5.357
OT	リョウ	両		接頭辞	漢	1.1940	体	関係	量	一般・全体・部分	6	5.357
OT	イシツ	異質		名詞-普通名詞-形状詞可能	漢	x.xxxx					6	5.357
OT	エンヨウ	遠洋		名詞-普通名詞-一般	漢	1.5260	体	自然	天地	海・島	6	5.357
OT	シート	シート	sheet	名詞-普通名詞-一般	外	1.4460	体	生産物	住居	戸・カーテン・敷物・畳など	6	5.357
OT	ドラフト	ドラフト	draft	名詞-普通名詞-一般	外	1.3063	体	活動	心	比較・参考・区別・選択	6	5.357
OT	ツウフウ	通風		名詞-普通名詞-一般	漢	x.xxxx					6	5.357
OT	ヤワラゲル	和らげる		動詞-一般	和	2.1500	用	関係	作用	作用・変化	6	5.357
OT	ツウコウ	通行		名詞-普通名詞-サ変可能	漢	1.1520	体	関係	作用	進行・過程・経由	6	5.357
OT	コウザン	高山		名詞-普通名詞-一般	漢	x.xxxx					6	5.357
OT	テンキュウ	天球		名詞-普通名詞-一般	漢	x.xxxx					6	5.357
OT	ジュン	準		接頭辞	漢	3.1040	相	関係	真偽	本体・代理	6	5.357
OT	ウィルソン	ウィルソン	Wilson	名詞-固有名詞-人名-一般	固	x.xxxx					6	5.357
OT	パルサー	パルサー	pulsar	名詞-普通名詞-一般	外	x.xxxx					6	5.357
OT	カリブ	カリブ	Carib	名詞-固有名詞-地名-一般	固	1.2590	体	主体	公私	固有地名	6	5.357
OT	エービーエス	ＡＢＳ		名詞-普通名詞-一般	記号	x.xxxx					6	5.357
OT	カイオウ	海王		名詞-普通名詞-一般	漢	x.xxxx					6	5.357
OT	オキソ	オキソ		名詞-普通名詞-一般	外	x.xxxx					6	5.357
OT	インカ	引火		名詞-普通名詞-サ変可能	漢	1.5161	体	自然	物質	火	6	5.357
OT	コウ	孔		接尾辞-名詞的-一般	漢	x.xxxx					6	5.357
OT	サツ	サツ		記号-一般	記号						6	5.357
OT	ヘイヨウ	併用		名詞-普通名詞-サ変可能	漢	1.3852	体	活動	事業	扱い・操作・使用	6	5.357
OT	ゼットエヌ	ＺＮ		名詞-普通名詞-一般	記号	x.xxxx					6	5.357
OT	チョクサ	直鎖		名詞-普通名詞-一般	漢	x.xxxx					6	5.357
OT	シショク	紫色		名詞-普通名詞-一般	漢	1.5020	体	自然	自然	色	6	5.357
OT	ランソウ	藍藻		名詞-普通名詞-一般	漢	x.xxxx					6	5.357
OT	ケネン	懸念		名詞-普通名詞-サ変可能	漢	1.3061	体	活動	心	思考・意見・疑い	6	5.357
OT	ハイセツ	排泄		名詞-普通名詞-サ変可能	漢	x.xxxx					6	5.357
OT	ズラス	ずらす		動詞-一般	和	2.1501	用	関係	作用	変換・交換	6	5.357
OT	ナゲアゲ	投げ上げ		名詞-普通名詞-一般	和	x.xxxx					6	5.357
OT	コウリュウ	交流		名詞-普通名詞-サ変可能	漢	1.1522	体	関係	作用	走り・飛び・流れなど	6	5.357
OT	ナガレ	流れ		名詞-普通名詞-一般	和	1.2760	体	主体	機関	同盟・団体	6	5.357
OT	カソ	可塑		名詞-普通名詞-一般	漢	x.xxxx					6	5.357
OT	シュスウ	種数		名詞-普通名詞-一般	漢	x.xxxx					6	5.357
OT	ソンショウ	損傷		名詞-普通名詞-サ変可能	漢	1.1572	体	関係	作用	破壊	6	5.357
OT	キシャク	希釈		名詞-普通名詞-サ変可能	漢	x.xxxx					6	5.357
OT	セイソウ	精巣		名詞-普通名詞-一般	漢	x.xxxx					6	5.357
OT	ホグス	解す		動詞-一般	和	2.1552	用	関係	作用	分割・分裂・分散	6	5.357
OT	ゴト	ごと		接尾辞-名詞的-副詞可能	和	3.1940	相	関係	量	一般・全体・部分	6	5.357
OT	アミド	アミド	amido	名詞-普通名詞-一般	外	x.xxxx					6	5.357
OT	コニカル	コニカル	conical	名詞-普通名詞-一般	外	x.xxxx					6	5.357
OT	カッシャ	滑車		名詞-普通名詞-一般	漢	x.xxxx					6	5.357
OT	シャタイ	車体		名詞-普通名詞-一般	漢	1.1040	体	関係	事柄	本体・代理	6	5.357
OT	ムガイ	無害		名詞-普通名詞-形状詞可能	漢	x.xxxx					6	5.357
OT	トウ	糖		名詞-普通名詞-一般	漢	x.xxxx					6	5.357
OT	セルロース	セルロース	cellulose	名詞-普通名詞-一般	外	x.xxxx					6	5.357
OT	ジュウゴウ	重合		名詞-普通名詞-サ変可能	漢	x.xxxx					6	5.357
OT	トクイ	特異		名詞-普通名詞-形状詞可能	漢	x.xxxx					6	5.357
OT	ダンカイ	段階		名詞-普通名詞-一般	漢	1.1962	体	関係	量	助数接辞	6	5.357
OT	ジュウデン	充電		名詞-普通名詞-サ変可能	漢	1.5001	体	自然	自然	エネルギー	6	5.357
OT	ムジン	無人		名詞-普通名詞-一般	漢	1.1200	体	関係	存在	存在	6	5.357
OT	イースト	イースト	east	名詞-普通名詞-一般	外	x.xxxx					6	5.357
OT	シイタケ	椎茸		名詞-普通名詞-一般	和	1.5403	体	自然	植物	隠花植物	6	5.357
OT	テキリョウ	適量		名詞-普通名詞-一般	漢	x.xxxx					6	5.357
OT	スイワ	水和		名詞-普通名詞-一般	漢	x.xxxx					6	5.357
OT	エールリヒ	エールリヒ	Elrich	名詞-固有名詞-人名-一般	固	x.xxxx					6	5.357
OT	ハタ	ハタ		名詞-固有名詞-人名-姓	固	x.xxxx					6	5.357
OT	コンザイ	混在		名詞-普通名詞-サ変可能	漢	1.1200	体	関係	存在	存在	6	5.357
OT	キダン	気団		名詞-普通名詞-一般	漢	x.xxxx					6	5.357
OT	ドウトウ	同等		形状詞-一般	漢	3.1130	相	関係	類	異同・類似	6	5.357
OT	ストーン	ストーン	stone	名詞-普通名詞-一般	外	1.4120	体	生産物	資材	木・石・金	6	5.357
OT	タンシキ	単式		名詞-普通名詞-一般	漢	x.xxxx					6	5.357
OT	ショウ	商		接尾辞-名詞的-一般	漢	1.2412	体	主体	成員	実業・商業	6	5.357
OT	キリカエル	切り替える		動詞-一般	和	2.1501	用	関係	作用	変換・交換	6	5.357
OT	ゾウフク	増幅		名詞-普通名詞-サ変可能	漢	1.1580	体	関係	作用	増減・補充	6	5.357
OT	ハイク	俳句		名詞-普通名詞-一般	漢	x.xxxx					6	5.357
OT	ビーエー	ＢＡ		名詞-普通名詞-一般	記号	x.xxxx					6	5.357
OT	バリウム	バリウム	barium	名詞-普通名詞-一般	外	x.xxxx					6	5.357
OT	スイショウ	水晶		名詞-普通名詞-一般	漢	x.xxxx					6	5.357
OT	ギョウ	ギョウ		記号-一般	記号	x.xxxx					6	5.357
OT	タイホク	タイホク		名詞-固有名詞-地名-一般	固	1.2590	体	主体	公私	固有地名	6	5.357
OT	タカシ	タカシ		名詞-固有名詞-人名-名	固	1.2390	体	主体	人物	固有人名	6	5.357
OT	ワア	わあ		感動詞-一般	和	4.3010	他		感動	間投	6	5.357
OT	ツマズク	躓く		動詞-一般	和	2.3392	用	活動	生活	手足の動作	6	5.357
OT	プロムナード	プロムナード	promenade	名詞-普通名詞-一般	外	1.4710	体	生産物	土地利用	道路・橋	6	5.357
OT	レクイエム	レクイエム	requiem	名詞-普通名詞-一般	外	x.xxxx					6	5.357
OT	ボンヤリ	ぼんやり		副詞	和	3.5010	相	自然	自然	光	6	5.357
OT	トビアガル	飛び上がる		動詞-一般	和	2.1522	用	関係	作用	走り・飛び・流れなど	6	5.357
OT	セイカ	聖歌		名詞-普通名詞-一般	漢	x.xxxx					6	5.357
OT	トビサル	飛び去る		動詞-一般	和	x.xxxx					6	5.357
OT	ワレル	割れる		動詞-一般	和	2.1552	用	関係	作用	分割・分裂・分散	6	5.357
